Especie;FechaAnillamiento;Cod_Localidad;Localidad;Municipio;Provincia;LatitudGrados;LatitudMinutos;CuadranteLatitud;LongitudGrados;LongitudMinutos;CuadranteLongitud;CentroR;AnillaR;InfoAnillaR;AmpliacionAnillaR;Verificacion;EspecieR;SexoR;EdadR;FechaRecuperacion;Cod_LocalidadR;LocalidadR;MunicipioR;ProvinciaR;LatitudGradosR;LatitudMinutosR;CuadranteLatitudR;LongitudGradosR;LongitudMinutosR;CuadranteLongitudR;
1340;27/5/99;FR1820;LINDRE BASSE;LINDRE BASSE;MOSELLE;48;48;N;6;45;E;FRS;....2908;4;        ;0;1340;U;2;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;2/6/01;FR31173;SAINT DIZANT DU GUA;SAINT DIZANT DU GUA;CHARENTE MARITIME;45;26;N;0;42;W;FRS;....3293;4;        ;0;1340;U;0;3/2/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;13/6/97;NL0453;VEENINGEN;VEENINGEN;DRENTHE;52;40;N;6;22;E;NLA;....3550;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/04;NL05426;EARNEWOLD;WIKELSLON;FRIESLAND;53;8;N;5;56;E;NLA;....6562;4;        ;0;1340;U;4;3/2/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;6/6/07;HEBS4;BASILEA;BASILEA;BASELSTADT;47;33;N;7;36;E;HES;SE...114;4;        ;0;1340;U;0;28/8/07;ES61607;CORDOBA;CORDOBA;CORDOBA;37;51;N;4;42;W;
1340;17/6/99;HEBE241;GROSSAFFOLTERN;GROSSAFFOLTERN;BERN/BERNE;47;4;N;7;21;E;HES;....6207;4;        ;0;1340;U;0;1/3/08;DE5B71;WIGGENSBACH;WIGGENSBACH;BAVARIA;47;45;N;10;14;E;
1340;9/6/00;FR1434;LEYMEN;LEYMEN;BELFORT;47;29;N;7;29;E;HES;....6357;4;        ;0;1340;U;0;15/10/07;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;
1340;8/6/07;DEED295;REINHEIMER TEICH;REINHEIMER TEICH;DARMSTADT;49;51;N;8;51;E;DEW;5X...835;4;        ;0;1340;U;0;30/8/07;ES301093;SANT PERE SALLAVINERA;SANT PERE SALLAVINERA;BARCELONA;41;45;N;1;33;E;
1340;9/6/00;FR1434;LEYMEN;LEYMEN;BELFORT;47;29;N;7;29;E;HES;....6357;4;        ;0;1340;U;0;6/4/07;DE76209;PEGAU;PEGAU;LEIPZIG;51;10;N;12;15;E;
1340;9/6/00;FR1434;LEYMEN;LEYMEN;BELFORT;47;29;N;7;29;E;HES;....6357;4;        ;0;1340;U;0;14/10/07;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;
1340;9/6/00;FR1434;LEYMEN;LEYMEN;BELFORT;47;29;N;7;29;E;HES;....6357;4;        ;0;1340;U;0;17/10/07;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;
1340;30/6/07;DEED399;BIEBESHEIM KRS. GR.-GERAU VOGELPARK;BIEBESHEIM KRS. GR.-GERAU VOGELPARK;DARMSTADT;49;36;N;8;27;E;DEW;5X...943;4;        ;0;1340;U;0;30/8/07;ES33379;MONTBRIO;MONTBRIO;TARRAGONA;41;10;N;1;6;E;
1340;26/5/07;DECR8;BORNHEIM;BORNHEIM;RHEINHESSEN-PFALZ;49;13;N;8;10;E;DER;A...6375;4;        ;0;1340;U;0;20/9/07;ES23694;TABAC;MONTOLIU DE LLEIDA;LLEIDA;41;33;N;0;35;E;
1340;19/1/04;ES54278;TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;50;W;ESI;.1008747;4;        ;0;1340;U;0;20/5/07;DEMV5;MILOW;LUDWIGSLUST;MECKLENBURG-VORPOMMERN;53;11;N;11;33;E;
1470;20/7/02;ES65281;LAGUNA DE FUENTE DE PIEDRA;LAGUNA DE FUENTE DE PIEDRA;MALAGA;37;6;N;4;45;W;ESI;.1011938;4;        ;0;0;U;0;1/6/07;MA00937;SOUK EL ARBA DU RHARB;SOUK EL ARBA DU RHARB;MARRUECOS;34;43;N;5;58;W;
1340;26/5/07;NL04137;DE WIJK;POSTWEG;DRENTHE;52;41;N;6;18;E;NLA;....7565;4;        ;1;1340;U;4;18/11/07;ES43195;TOTANA;TOTANA;MURCIA;37;46;N;1;31;W;
1340;15/6/05;HEAG27;KAISERAUGST;KAISERAUGST;AARGAU;47;32;N;7;43;E;HES;SA...955;4;        ;0;1340;U;0;25/9/07;ES30986;CALONGE DE SEGARRA;CALONGE DE SEGARRA;BARCELONA;41;45;N;1;29;E;
1310;12/6/06;ES534136;Localidad confidencial;;;0;0; ;0;0; ;ESI;.9040483;4;        ;0;1310;U;5;6/7/07;ES16418;Localidad confidencial;;;0;0; ;0;0; ;
1340;19/1/04;ES54278;TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;50;W;ESI;.1008747;4;        ;0;1340;U;0;26/3/07;DEGL119;DANNENBERG;DANNENBERG;LUNEBURG (EXCEP. ISLAS);53;6;N;11;5;E;
1340;16/6/04;FR1663;MEURTHE ET MOSELLE;SAINT NICOLAS DE PORT;MEURTHE-ET-MOSELLE;48;37;N;6;18;E;FRP;P...9074;4;        ;0;1340;U;0;31/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;15/6/04;NL05229;SPANGA;SPANGA;FRIESLAND;52;49;N;5;54;E;NLA;....6613;4;        ;0;1340;U;0;31/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;3/6/05;DEAM125;EBERMERGEN;EBERMERGEN;MITTELFRANKEN;48;45;N;10;42;E;DER;A...3619;4;        ;0;1340;U;0;10/3/07;ES321031;EL CORTALET;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
1340;15/6/05;DEBS94;WESTERNHAUSEN;HOHENLOHEKREIS;NORDWURTTENBERG (STUTGART;49;21;N;9;34;E;DER;A...4726;4;        ;0;1340;U;0;10/3/07;ES321031;EL CORTALET;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
720;30/6/05;SF8689;LUVIA;LUVIA;TURKU-PORI (ABO-BJORNEBOR;61;26;N;21;22;E;SFH;MM.14128;4;        ;0;720;U;0;20/6/07;ES321046;SANTA MARGARIDA;ROSES;GIRONA;42;16;N;3;12;E;
1340;20/7/03;DEGW125;BERNE-GLUSING;BERNE-GLUSING;WESER-EMS (EXCEP. ISLAS);53;10;N;8;29;E;DEW;1X...763;4;        ;0;1340;U;0;15/1/07;ES53834;V.R.S.U. DE PINTO;PINTO;MADRID;40;14;N;3;41;W;
1340;18/6/05;DEGW125;BERNE-GLUSING;BERNE-GLUSING;WESER-EMS (EXCEP. ISLAS);53;10;N;8;29;E;DEW;3X...656;4;        ;0;1340;U;0;12/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;11/6/05;HESG42;UZNACH;UZNACH;ST. GALLEN;47;13;N;8;58;E;HES;SA...856;4;        ;0;1340;U;0;12/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;6/6/03;NL0432;MEPPEL;MEPPEL;DRENTHE;52;41;N;6;13;E;NLA;....5916;4;        ;0;1340;U;0;12/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;15/6/04;DEBK106;UBSTADT;UBSTADT;NORDBADEN (KARLSRUHE);49;10;N;8;38;E;DER;A...4119;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;7/6/06;DEED393;TREBUR-GEINSHEIM;TREBUR-GEINSHEIM;DARMSTADT;49;53;N;8;24;E;DEW;4X...235;4;        ;0;1340;U;4;13/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;7/6/06;DEED393;TREBUR-GEINSHEIM;TREBUR-GEINSHEIM;DARMSTADT;49;53;N;8;24;E;DEW;4X...235;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;17/6/03;ES534126;PRADO HERRERO;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9036660;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;25/5/04;ES534126;PRADO HERRERO;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9040918;4;        ;0;1340;U;4;13/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;21/6/02;FR18104;SAINT NICOLAS DE PORT;SAINT NICOLAS DE PORT;MOSELLE;48;37;N;6;18;E;FRP;P...4602;4;        ;0;1340;U;4;13/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;21/6/02;FR18104;SAINT NICOLAS DE PORT;SAINT NICOLAS DE PORT;MOSELLE;48;37;N;6;18;E;FRP;P...4602;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;2/6/04;FR1256;NEUWILLER LES SAVERNE;NEUWILLER LES SAVERNE;BAS-RHIN;48;49;N;7;24;E;FRP;P...7540;4;        ;0;1340;U;4;3/2/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;11/7/03;DEGW125;BERNE-GLUSING;BERNE-GLUSING;WESER-EMS (EXCEP. ISLAS);53;10;N;8;29;E;DEW;1X...405;4;        ;0;1340;U;4;13/2/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;30/5/03;ES32915;CENTRE DE RECUPERACIî DE FAUNA PNAE;CASTELLî D«EMPòRIES;GIRONA;42;13;N;3;5;E;ESI;.9035948;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;16/6/93;FR1212;GEUDERTHEIM;GEUDERTHEIM;BAS-RHIN;48;43;N;7;45;E;FRS;....1956;4;        ;0;1340;U;0;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;9/6/98;NL04132;DE WIJK;HAGEWOUDSTEEG;DRENTHE;52;41;N;6;17;E;NLA;....3775;4;        ;0;1340;U;4;3/2/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;20/6/99;NL051;EERNEWOUDE;EERNEWOUDE;FRIESLAND;53;8;N;5;56;E;NLA;....4533;4;        ;0;1340;U;4;3/2/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;1/6/02;NL04139;DE SCHIPHORST;HESSENWEG;DRENTHE;52;41;N;6;16;E;NLA;....5540;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/04;NL05426;EARNEWOLD;WIKELSLON;FRIESLAND;53;8;N;5;56;E;NLA;....6564;4;        ;0;1340;U;4;27/1/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;14/6/06;HEAG145;M…HLIN;M…HLIN;AARGAU;47;34;N;7;51;E;HES;SA...795;4;        ;0;1340;U;0;2/3/07;ES23687;CAL TREPAT DE DALT;AGRAMUNT;LLEIDA;41;50;N;1;2;E;
1340;2/6/07;DEBF260;KIRCHZARTEN;KIRCHZARTEN;SUDBADEN (FREIBURG);47;58;N;7;57;E;DER;A...6963;4;        ;0;1340;U;0;27/8/07;ES331185;VINYOLS I ELS ARCS;VINYOLS I ELS ARCS;TARRAGONA;41;6;N;1;3;E;
1340;27/5/04;ES534126;PRADO HERRERO;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9013169;4;        ;0;1340;U;0;25/1/08;ES534287;EMBALSE DE PEDREZUELA;GUADALIX DE LA SIERRA;MADRID;40;46;N;3;40;W;
1340;1/6/99;ES53604;SOTO DEL REAL;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9021512;4;        ;0;1340;U;4;20/5/08;ES534250;SOTO PAJARES;SAN MARTIN DE LA VEGA;MADRID;40;14;N;3;33;W;
1340;6/6/01;ES66297;DEHESA DE ABAJO;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;ESI;.9029068;4;        ;0;1340;U;0;30/1/07;ES66297;DEHESA DE ABAJO;LA PUEBLA DEL RIO;SEVILLA;37;6;N;6;9;W;
1340;26/5/01;ES53280;GUADALIX DE LA SIERRA;GUADALIX DE LA SIERRA;MADRID;40;46;N;3;40;W;ESI;.9030138;4;        ;0;1340;U;0;9/8/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;9/7/04;ES531229;ALCALA DE HENARES;ALCALA DE HENARES;MADRID;40;29;N;3;22;W;ESI;.9043095;4;        ;0;1340;U;0;26/7/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;3/6/05;DEBK64;MANNHEIM;MANNHEIM;NORDBADEN (KARLSRUHE);49;28;N;8;31;E;DER;A...4530;4;        ;0;1340;U;0;3/9/07;ES60234;CHICLANA DE LA FRONTERA;CHICLANA DE LA FRONTERA;CADIZ;36;25;N;6;9;W;
1340;20/6/07;DEBK233;UBSTADT-WEIHER;UBSTADT-WEIHER;NORDBADEN (KARLSRUHE);49;9;N;8;37;E;DER;A...7173;4;        ;0;1340;U;0;8/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;20/6/07;DEBF271;BAHLINGEN;BAHLINGEN;SUDBADEN (FREIBURG);48;8;N;7;44;E;DER;A...7180;4;        ;0;1340;U;0;8/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;22/6/07;DEBF273;UNTERREUTE;UNTERREUTE;SUDBADEN (FREIBURG);48;6;N;7;48;E;DER;A...7194;4;        ;0;1340;U;0;8/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;22/6/07;DEBF273;UNTERREUTE;UNTERREUTE;SUDBADEN (FREIBURG);48;6;N;7;48;E;DER;A...7194;4;        ;0;1340;U;0;12/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;30/6/07;DECR231;STEINWEILER;GEMERSHEIM;RHEINHESSEN-PFALZ;49;7;N;8;8;E;DER;A...7210;4;        ;0;1340;U;0;8/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;26/5/01;ES53280;GUADALIX DE LA SIERRA;GUADALIX DE LA SIERRA;MADRID;40;46;N;3;40;W;ESI;.9030138;4;        ;0;1340;U;0;19/7/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;23/5/03;ES534126;PRADO HERRERO;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9036576;4;        ;0;1340;U;0;26/7/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;13/6/03;DEFM150;ZOO RHEINE;ZOO RHEINE;MUNSTER;52;16;N;7;26;E;DEW;1X...189;4;        ;0;1340;U;0;2/2/07;ES60234;CHICLANA DE LA FRONTERA;CHICLANA DE LA FRONTERA;CADIZ;36;25;N;6;9;W;
1340;1/6/06;DEED227;WIESBADEN SCHIERSTEIN;WIESBADEN SCHIERSTEIN;DARMSTADT;50;3;N;8;12;E;DEW;3X...380;4;        ;0;1340;U;0;4/2/08;ES1895;VALLADOLID;VALLADOLID;VALLADOLID;41;37;N;4;44;W;
1340;1/6/06;DEED227;WIESBADEN SCHIERSTEIN;WIESBADEN SCHIERSTEIN;DARMSTADT;50;3;N;8;12;E;DEW;3X...380;4;        ;0;1340;U;0;4/12/07;ES24984;NOHARRE;NOHARRE;NAVARRA;41;0;N;4;47;W;
1340;25/6/07;DEAM136;BAD WINDSHEIM;BAD WINDSHEIM;MITTELFRANKEN;49;30;N;10;25;E;DER;A...5538;4;        ;0;1340;U;0;11/9/07;ES62710;ZAFARRAYA;ZAFARRAYA;GRANADA;36;59;N;4;9;W;
1340;22/3/87;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;ESI;LV.05003;4;        ;0;1340;U;0;6/10/07;ES321031;EL CORTALET;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
1340;22/3/87;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;ESI;LV.05003;4;        ;0;1340;U;0;9/10/07;ES321031;EL CORTALET;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
1340;30/5/00;FR84127;CAMPING CAMARGUAIS;LATTES;HERAULT;43;34;N;3;54;E;FRP;P...5506;4;        ;0;1340;U;0;9/10/07;ES321031;EL CORTALET;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
1340;8/7/04;DEGW136;BERNE-GL†SING-STORCHENPFLEGSTATION;BERNE-GL†SING-STORCHENPFLEGSTATION;WESER-EMS (EXCEP. ISLAS);53;10;N;8;27;E;DEW;1X...948;4;        ;0;1340;U;0;8/9/07;ES60958;V.R.S.U. DE MIRAMUNDO;MEDINA SIDONIA;CADIZ;36;41;N;6;8;W;
1340;8/6/01;HESO36;ALTREU;ALTREU;SOLOTHURN;47;11;N;7;27;E;HES;....7088;4;        ;0;1340;U;0;2/2/07;ES60234;CHICLANA DE LA FRONTERA;CHICLANA DE LA FRONTERA;CADIZ;36;25;N;6;9;W;
1340;23/6/04;HETG18;EGNACH;EGNACH;THURGAU;47;32;N;9;22;E;HES;SA...413;4;        ;0;1340;U;0;6/10/07;ES321092;AIGUAMOLLS EMPORDË;CASTELLî D«EMPòRIES;GIRONA;42;17;N;3;8;E;
1340;23/6/04;HETG18;EGNACH;EGNACH;THURGAU;47;32;N;9;22;E;HES;SA...413;4;        ;0;1340;U;0;9/10/07;ES321092;AIGUAMOLLS EMPORDË;CASTELLî D«EMPòRIES;GIRONA;42;17;N;3;8;E;
1340;7/6/05;HEBS4;BASILEA;BASILEA;BASELSTADT;47;33;N;7;36;E;HES;SA...748;4;        ;0;1340;U;0;5/4/07;ES24292;LOZA;LOZA;NAVARRA;42;50;N;1;43;W;
1340;27/5/02;DEBT40;SALEM;SALEM;SUDWURTTENBERG (TUBINGEN);47;47;N;9;17;E;DER;A...1706;4;        ;0;1340;U;0;9/10/07;ES32678;CASTELLO D«AMPURIES;CASTELLO D«AMPURIES;GIRONA;42;15;N;3;4;E;
1340;9/7/04;ES531229;ALCALA DE HENARES;ALCALA DE HENARES;MADRID;40;29;N;3;22;W;ESI;.9043095;4;        ;0;1340;U;0;30/3/08;ES534023;DAGANZO DE ARRIBA;DAGANZO DE ARRIBA;MADRID;40;33;N;3;26;W;
1340;30/5/05;BL20116;MUIZEN;MUIZEN;ANTWERPEN (AMBERES);51;1;N;4;31;E;BLB;M...5780;4;        ;0;1340;U;4;23/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;7/6/06;DEBF42;HOLZHAUSEN;KR. BREISGAU-HOCHS;SUDBADEN (FREIBURG);48;4;N;7;48;E;DER;A...4976;4;        ;0;1340;U;4;8/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;7/6/06;DEBF42;HOLZHAUSEN;KR. BREISGAU-HOCHS;SUDBADEN (FREIBURG);48;4;N;7;48;E;DER;A...4976;4;        ;0;1340;U;4;9/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;7/6/06;DEBF42;HOLZHAUSEN;KR. BREISGAU-HOCHS;SUDBADEN (FREIBURG);48;4;N;7;48;E;DER;A...4976;4;        ;0;1340;U;4;23/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/06;DEAM120;REINHARDSHOFEN;REINHARDSHOFEN;MITTELFRANKEN;49;38;N;10;38;E;DER;A...5519;4;        ;0;1340;U;4;8/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/06;DEAM120;REINHARDSHOFEN;REINHARDSHOFEN;MITTELFRANKEN;49;38;N;10;38;E;DER;A...5519;4;        ;0;1340;U;4;23/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/06;DEAM120;REINHARDSHOFEN;REINHARDSHOFEN;MITTELFRANKEN;49;38;N;10;38;E;DER;A...5519;4;        ;0;1340;U;2;24/12/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/06;DEAM120;REINHARDSHOFEN;REINHARDSHOFEN;MITTELFRANKEN;49;38;N;10;38;E;DER;A...5519;4;        ;0;1340;U;2;31/12/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;13/6/03;DEFM146;RHEINE;RHEINE;MUNSTER;52;16;N;7;26;E;DEW;1X...186;4;        ;0;1340;U;2;12/9/07;ES53834;V.R.S.U. DE PINTO;PINTO;MADRID;40;14;N;3;41;W;
1340;2/6/07;FR50103;LES POISSONS;AUBIGNY;ALLIER;46;41;N;3;9;E;FRP;CK..0044;4;        ;0;1340;U;2;16/9/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;5/6/99;FR0386;SAINT FROMOND;SAINT FROMOND;MANCHE;49;13;N;1;5;W;FRP;P...4218;4;        ;0;1340;U;4;9/2/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;6/6/06;FR2964;STADE;SAINT FLORENTIN;YONNE;48;0;N;3;43;E;FRP;P...5643;4;        ;0;1340;U;4;8/3/08;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;15/6/03;FR31180;LA GRIPPERIE SAINT SYMPHORIEN;LA GRIPPERIE SAINT SYMPHORIEN;CHARENTE MARITIME;45;48;N;0;57;W;FRP;P...8104;4;        ;0;1340;U;4;4/3/08;ES53315;LA ALDEHUELA;GETAFE;MADRID;40;18;N;3;40;W;
1340;22/5/96;NL05229;SPANGA;SPANGA;FRIESLAND;52;49;N;5;54;E;NLA;....2791;4;        ;0;1340;U;2;8/9/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;23/5/07;NL14408;ANKEVEEN C;ANKEVEEN C;NOORD-HOLLAND;52;16;N;5;6;E;NLA;....7580;4;        ;0;1340;U;2;31/12/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;6/5/00;ES53604;SOTO DEL REAL;SOTO DEL REAL;MADRID;40;44;N;3;47;W;ESI;.9021757;4;        ;0;1340;U;2;9/11/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;5/6/05;ES5485;PAJARRANCA;OROPESA;TOLEDO;40;0;N;5;8;W;ESI;.9046697;4;        ;0;1340;U;4;16/6/07;ES54629;C.T.R.U TALAVERA DE LA REINA;TALAVERA DE LA REINA;TOLEDO;39;57;N;4;38;W;
1340;10/6/07;DEGW125;BERNE-GLUSING;BERNE-GLUSING;WESER-EMS (EXCEP. ISLAS);53;10;N;8;29;E;DEW;5X...504;4;        ;1;1340;U;0;5/9/07;ES22729;PUERTO DE L«ACHERITO;HECHO;HUESCA;42;45;N;0;45;W;
1340;2/6/06;BL21153;ZEMST;ZEMST;BRABANT;50;59;N;4;28;E;BLB;M...5831;4;        ;0;1340;U;0;9/10/07;ES32731;AIGUAMOLLS;CASTELLO D«EMPURIES;GIRONA;42;15;N;3;4;E;
1340;12/6/06;FR60176;LES BONNES;MARLIEUX;AIN;46;4;N;5;4;E;FRP;CK..0173;4;        ;0;1340;U;0;30/3/07;ES32819;PEDRET I MARZA;PEDRET I MARZA;GIRONA;42;18;N;3;4;E;
1340;29/5/06;ES51817;PIORNAL;PIORNAL;CACERES;40;7;N;5;50;W;ESI;.9045828;4;        ;0;1340;U;0;25/3/07;MA00503;OUARZAZATE;OUARZAZATE;MARRUECOS;30;55;N;6;55;W;
1470;9/8/03;IA636;GROGASTIU;ASSEMINNI;SICILIA (INCLUYE ISLAS AL;39;14;N;9;0;E;IAB;E...6627;4;        ;0;0;U;0;12/5/07;ES41241;P. NAT. DE SANTA POLA;SANTA POLA;ALICANTE;38;12;N;0;34;W;
1340;8/6/02;ES22219;POLE„INO;POLE„INO;HUESCA;41;51;N;0;19;W;ESI;.9028455;4;        ;0;1340;U;0;6/4/07;MA00503;OUARZAZATE;OUARZAZATE;MARRUECOS;30;55;N;6;55;W;
1340;8/6/02;DEED33;BIEBESHEIM;BIEBESHEIM;DARMSTADT;49;47;N;8;28;E;DER;A...1674;4;        ;0;1340;U;0;12/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;29/7/02;DEBK170;OBERHAUSEN;OBERHAUSEN;NORDBADEN (KARLSRUHE);49;16;N;8;29;E;DER;A...2230;4;        ;0;1340;U;0;12/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;13/6/03;DEFM150;ZOO RHEINE;ZOO RHEINE;MUNSTER;52;16;N;7;26;E;DEW;1X...151;4;        ;0;1340;U;0;15/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
1340;24/6/98;FR0399;CROSVILLE SUR DOUVE;CROSVILLE SUR DOUVE;MANCHE;49;23;N;1;28;W;FRP;P...4178;4;        ;0;1340;U;0;15/1/07;ES531247;EL PORCAL;RIVAS-VACIAMADRID;MADRID;40;19;N;3;30;W;
